run_id,condition,bot,replication,session,manche,decision,position_agent,carte_agent,carte_bot,carte_ecartee,historique,infoset,infoset_numero,action_parsee,parsing,resultat_manche,historique_final,flags,tokens_in,tokens_out,tokens_raisonnement,tokens_cache_lus,tokens_cache_ecrits,cout_usd,latence_ms,modele,horodatage,sortie_brute
AE-over-folder-r1,AE,Over-folder,1,1,143,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,28,19,0,1762,0.0004747,5233,openai/gpt-5.6-luna,2026-08-22T11:40:27.058+00:00,"ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,1,144,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,111,64,0,1752,0.0005718,8844,openai/gpt-5.6-luna,2026-08-22T11:40:35.930+00:00,"L’adversaire se retire systématiquement lorsque le Répondant engage, ce qui me garantit un gain de +1. Mon sceau Rhun n’est donc pas nécessaire pour décider.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,1,145,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,37,28,0,1762,0.0004855,6750,openai/gpt-5.6-luna,2026-08-22T11:40:42.739+00:00,"ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,1,146,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,85,46,0,1751,0.00054035,6733,openai/gpt-5.6-luna,2026-08-22T11:40:49.498+00:00,"L’adversaire retient systématiquement en tant qu’Ouvrant ; engager garantit donc un gain de +1, indépendamment des sceaux.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,1,147,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,73,22,0,1762,0.0005287,6765,openai/gpt-5.6-luna,2026-08-22T11:40:56.306+00:00,"L’adversaire se retire systématiquement après un engagement de l’Ouvrant, ce qui garantit +1. Retenir mènerait à un dévoilement incertain malgré votre sceau Rhun.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,1,148,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,99,52,0,1752,0.0005574,8297,openai/gpt-5.6-luna,2026-08-22T11:41:04.651+00:00,"L’adversaire se retire systématiquement après un engagement du Répondant, ce qui garantit un gain de +1. Son sceau Rhun n’est donc pas nécessaire pour décider.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,1,149,1,J1,1,0,2,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,78,19,0,1762,0.0005347,6483,openai/gpt-5.6-luna,2026-08-22T11:41:11.178+00:00,"Engager rapporte +1 garanti puisque l’adversaire se retire systématiquement face à un engagement du Répondant, et il retient systématiquement en tant qu’Ouvrant. C’est donc l’action optimale malgré votre sceau Vael.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,1,150,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,90,41,0,1752,0.0005466,7157,openai/gpt-5.6-luna,2026-08-22T11:41:18.374+00:00,"L’adversaire retient systématiquement comme Ouvrant. En engageant, il se retirera d’après les observations, ce qui garantit +1 jeton, indépendamment des sceaux.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,1,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,63,26,0,1738,0.0005107,5766,openai/gpt-5.6-luna,2026-08-22T11:41:37.369+00:00,"L’adversaire se retire systématiquement lorsque le Répondant engage. En engageant maintenant, vous obtenez donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,2,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,74,28,0,1728,0.0005214,6483,openai/gpt-5.6-luna,2026-08-22T11:41:43.897+00:00,"L’adversaire a retenu en tant qu’Ouvrant. Engager garantit qu’il se retirera d’après son comportement observé, pour un gain net de +1.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,3,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,67,23,0,1739,0.00051575,5530,openai/gpt-5.6-luna,2026-08-22T11:41:49.453+00:00,"L’adversaire se retire systématiquement lorsqu’il répond à un engagement. Engager rapporte donc +1 garanti, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,4,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,75,23,0,1728,0.0005226,5750,openai/gpt-5.6-luna,2026-08-22T11:41:55.251+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire lorsqu’on engage. Engager garantit donc un gain de +1, tandis que retenir mènerait à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,5,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,70,24,0,1739,0.00051935,7967,openai/gpt-5.6-luna,2026-08-22T11:42:03.257+00:00,"L’adversaire se retire systématiquement après un engagement de l’Ouvrant, ce qui garantit un gain de +1 sans révéler les sceaux. J’engage donc.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,6,1,J2,1,2,0,check,J2/C1/apres_check,8,bet,ok,1,check bet fold,,3,74,24,0,1729,0.00052165,5452,openai/gpt-5.6-luna,2026-08-22T11:42:08.771+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire lorsqu’on engage. Engager rapporte donc +1 garanti, tandis que retenir mènerait à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,7,1,J1,0,2,1,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,60,18,0,1738,0.0005071,6843,openai/gpt-5.6-luna,2026-08-22T11:42:15.653+00:00,"Engager est optimal ici : votre adversaire se retire systématiquement après un engagement, ce qui vous rapporte +1 jeton garanti sans révéler les sceaux.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,8,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,86,47,0,1728,0.0005358,6436,openai/gpt-5.6-luna,2026-08-22T11:42:22.142+00:00,"L’adversaire retient systématiquement comme Ouvrant, puis se retire lorsqu’on engage. Engager rapporte donc +1 jeton garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,9,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,66,17,0,1739,0.00051455,5718,openai/gpt-5.6-luna,2026-08-22T11:42:27.916+00:00,"Engager rapporte +1 garanti contre cet adversaire, qui se retire systématiquement face à un engagement de l’Ouvrant. Votre sceau Vael n’a pas besoin d’être révélé.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,10,1,J2,0,2,1,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,76,26,0,1728,0.0005238,6375,openai/gpt-5.6-luna,2026-08-22T11:42:34.320+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire lorsqu’on engage. Engager garantit donc un gain de +1, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,11,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,72,22,0,1739,0.00052175,6110,openai/gpt-5.6-luna,2026-08-22T11:42:40.450+00:00,"L’adversaire se retire systématiquement lorsqu’il fait face à un engagement. Engager garantit donc un gain net de +1, tandis que retenir mènerait à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,12,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,51,42,0,1728,0.0004938,6313,openai/gpt-5.6-luna,2026-08-22T11:42:46.786+00:00,"ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,13,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,59,24,0,1739,0.00050615,5546,openai/gpt-5.6-luna,2026-08-22T11:42:52.375+00:00,"L’adversaire se retire systématiquement face à un engagement de l’Ouvrant. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,14,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,75,36,0,1729,0.00052285,5547,openai/gpt-5.6-luna,2026-08-22T11:42:57.951+00:00,"L’adversaire se retire systématiquement lorsque le Répondant engage. Engager rapporte donc +1 garanti, sans révéler les sceaux.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,15,1,J1,0,2,1,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,67,19,0,1738,0.0005155,5094,openai/gpt-5.6-luna,2026-08-22T11:43:03.085+00:00,"L’adversaire se retire systématiquement lorsqu’il répond à un engagement. Engager garantit donc un gain de +1, tandis que retenir mènerait à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,16,1,J2,0,2,1,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,78,38,0,1728,0.0005262,5483,openai/gpt-5.6-luna,2026-08-22T11:43:08.585+00:00,"J’engage : selon les observations, l’Ouvrant se retirera systématiquement, ce qui me rapporte +1 sans révéler les sceaux.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,17,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,66,18,0,1739,0.00051455,6937,openai/gpt-5.6-luna,2026-08-22T11:43:15.541+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. Votre sceau Rhun n’a pas besoin d’être révélé dans ce cas.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,18,1,J2,0,2,1,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,61,24,0,1728,0.0005058,6733,openai/gpt-5.6-luna,2026-08-22T11:43:22.313+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire face à un engagement. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,19,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,75,29,0,1738,0.0005251,5704,openai/gpt-5.6-luna,2026-08-22T11:43:28.036+00:00,"L’adversaire se retire systématiquement face à un engagement du Répondant, et vos engagements ont toujours rapporté +1. Même avec Tor, engager garantit donc le gain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,20,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,73,33,0,1729,0.00052045,5686,openai/gpt-5.6-luna,2026-08-22T11:43:33.744+00:00,"L’adversaire retient systématiquement lorsqu’il est Ouvrant, puis se retire face à un engagement. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,21,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,61,26,0,1738,0.0005083,5641,openai/gpt-5.6-luna,2026-08-22T11:43:39.425+00:00,"L’adversaire se retire systématiquement face à un engagement de l’Ouvrant. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,22,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,91,28,0,1729,0.00054205,6530,openai/gpt-5.6-luna,2026-08-22T11:43:45.994+00:00,"L’adversaire a retenu. En engageant, il devra soit se retirer, ce qui garantit +1, soit couvrir, auquel cas Rhun offre une bonne chance de gagner le dévoilement. D’après son comportement observé, il se retirera.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,23,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,56,18,0,1739,0.00050255,5577,openai/gpt-5.6-luna,2026-08-22T11:43:51.600+00:00,"L’adversaire se retire systématiquement lorsque le Répondant engage. En tant qu’Ouvrant, engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,24,1,J2,0,2,1,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,75,25,0,1728,0.0005226,5092,openai/gpt-5.6-luna,2026-08-22T11:43:56.720+00:00,"L’adversaire retient systématiquement comme Ouvrant. En engageant, il se retirera d’après les observations, ce qui garantit un gain de +1 sans révéler les sceaux.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,25,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,64,25,0,1739,0.00051215,6282,openai/gpt-5.6-luna,2026-08-22T11:44:03.039+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. Engager est donc l’action optimale.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,26,1,J2,0,2,1,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,69,27,0,1728,0.0005154,5327,openai/gpt-5.6-luna,2026-08-22T11:44:08.408+00:00,"L’adversaire retient systématiquement comme Ouvrant, puis se retire lorsqu’il est confronté à un engagement. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,27,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,76,26,0,1739,0.00052655,5452,openai/gpt-5.6-luna,2026-08-22T11:44:13.887+00:00,"L’adversaire se retire systématiquement face à un engagement lorsqu’il est Répondant. Engager garantit donc un gain de +1, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,28,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,29,20,0,1729,0.00046765,5608,openai/gpt-5.6-luna,2026-08-22T11:44:19.511+00:00,"ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,29,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,63,28,0,1739,0.00051095,5608,openai/gpt-5.6-luna,2026-08-22T11:44:25.153+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. J’engage.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,30,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,75,23,0,1728,0.0005226,6421,openai/gpt-5.6-luna,2026-08-22T11:44:31.623+00:00,"L’adversaire retient systématiquement comme Ouvrant, puis se retire lorsque le Répondant engage. Engager rapporte donc +1 garanti, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,31,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,76,23,0,1739,0.00052655,5420,openai/gpt-5.6-luna,2026-08-22T11:44:37.102+00:00,"L’adversaire se retire systématiquement lorsqu’il fait face à un engagement. Engager garantit donc un gain de +1, sans révéler les sceaux ni prendre de risque, quel que soit mon sceau.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,32,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,84,30,0,1729,0.00053365,5063,openai/gpt-5.6-luna,2026-08-22T11:44:42.187+00:00,"L’adversaire retient systématiquement comme Ouvrant puis se retire lorsqu’on engage. Engager rapporte donc +1 garanti, sans révéler les sceaux. Votre sceau Rhun n’est pas nécessaire ici.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,33,1,J1,1,0,2,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,75,30,0,1739,0.00052535,5688,openai/gpt-5.6-luna,2026-08-22T11:44:47.898+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. Votre sceau Vael n’a pas besoin d’être révélé.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,34,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,77,41,0,1729,0.00052525,7843,openai/gpt-5.6-luna,2026-08-22T11:44:55.785+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire lorsqu’on engage. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,35,1,J1,0,2,1,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,58,22,0,1738,0.0005047,5391,openai/gpt-5.6-luna,2026-08-22T11:45:01.194+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. J’engage donc.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,36,1,J2,1,2,0,check,J2/C1/apres_check,8,bet,ok,1,check bet fold,,3,67,23,0,1729,0.00051325,5250,openai/gpt-5.6-luna,2026-08-22T11:45:06.484+00:00,"L’adversaire retient systématiquement comme Ouvrant, puis se retire face à un engagement. Engager garantit donc un gain de +1 sans risque observé.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,37,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,63,22,0,1739,0.00051095,5875,openai/gpt-5.6-luna,2026-08-22T11:45:12.376+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1 sans révéler les sceaux. J’engage.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,38,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,60,24,0,1729,0.00050485,5936,openai/gpt-5.6-luna,2026-08-22T11:45:18.340+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire lorsqu’on engage. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,39,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,58,28,0,1739,0.00050495,5265,openai/gpt-5.6-luna,2026-08-22T11:45:23.628+00:00,"L’adversaire se retire systématiquement face à un engagement. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,40,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,28,19,0,1729,0.00046645,5406,openai/gpt-5.6-luna,2026-08-22T11:45:29.065+00:00,"ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,41,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,76,33,0,1738,0.0005263,5907,openai/gpt-5.6-luna,2026-08-22T11:45:34.992+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. Votre sceau n’a pas d’importance dans ce cas.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,42,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,65,19,0,1728,0.0005106,7608,openai/gpt-5.6-luna,2026-08-22T11:45:42.643+00:00,"L’adversaire a retenu. D’après les observations, engager lui fera probablement se retirer, ce qui garantit un gain de 1 jeton sans révéler les sceaux.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,43,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,60,25,0,1738,0.0005071,5390,openai/gpt-5.6-luna,2026-08-22T11:45:48.058+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. J’engage.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,44,1,J2,0,2,1,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,66,23,0,1728,0.0005118,5454,openai/gpt-5.6-luna,2026-08-22T11:45:53.548+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire face à un engagement. Engager garantit donc un gain de +1 sans risque observé.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,45,1,J1,0,2,1,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,60,20,0,1738,0.0005071,5171,openai/gpt-5.6-luna,2026-08-22T11:45:58.732+00:00,"Engager rapporte +1 garanti contre cet adversaire, tandis que retenir mène à un dévoilement incertain. Je choisis donc d’engager.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,46,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,62,29,0,1729,0.00050725,5625,openai/gpt-5.6-luna,2026-08-22T11:46:04.385+00:00,"L’adversaire se retire systématiquement après un engagement du Répondant. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,47,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,61,17,0,1738,0.0005083,5280,openai/gpt-5.6-luna,2026-08-22T11:46:09.718+00:00,"L’adversaire se retire systématiquement face à un engagement. Engager garantit donc un gain de +1, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,48,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,66,28,0,1728,0.0005118,6000,openai/gpt-5.6-luna,2026-08-22T11:46:15.736+00:00,"L’adversaire a retenu. Engager garantit ici un gain de +1 puisqu’il se retirera systématiquement face à un engagement.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,49,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,63,28,0,1738,0.0005107,7500,openai/gpt-5.6-luna,2026-08-22T11:46:23.253+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. J’engage.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,50,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,47,38,0,1729,0.00048925,6250,openai/gpt-5.6-luna,2026-08-22T11:46:29.535+00:00,"ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,51,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,68,23,0,1738,0.0005167,5766,openai/gpt-5.6-luna,2026-08-22T11:46:35.328+00:00,"L’adversaire se retire systématiquement après un engagement de l’Ouvrant, ce qui garantit un gain de +1 sans révéler les sceaux. J’engage.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,52,1,J2,1,0,2,check,J2/C1/apres_check,8,bet,ok,1,check bet fold,,3,58,21,0,1729,0.00050245,4717,openai/gpt-5.6-luna,2026-08-22T11:46:40.095+00:00,"L’adversaire se retire systématiquement après un engagement lorsqu’il est Ouvrant. Engager rapporte donc +1 jeton garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,53,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,66,21,0,1739,0.00051455,8062,openai/gpt-5.6-luna,2026-08-22T11:46:48.157+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. Votre sceau Rhun n’a pas besoin d’être révélé.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,54,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,75,29,0,1728,0.0005226,7358,openai/gpt-5.6-luna,2026-08-22T11:46:55.550+00:00,"L’adversaire a retenu. En engageant, il se retirera selon son comportement observé, ce qui garantit un gain de +1 sans révéler les sceaux.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,55,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,62,21,0,1739,0.00050975,7468,openai/gpt-5.6-luna,2026-08-22T11:47:03.039+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1 sans révéler les sceaux. J’engage.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,56,1,J2,1,2,0,check,J2/C1/apres_check,8,bet,ok,1,check bet fold,,3,63,27,0,1729,0.00050845,5062,openai/gpt-5.6-luna,2026-08-22T11:47:08.117+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire lorsqu’on engage. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,57,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,66,21,0,1739,0.00051455,5358,openai/gpt-5.6-luna,2026-08-22T11:47:13.504+00:00,"L’adversaire s’est systématiquement retiré après un engagement. Engager garantit donc un gain de +1, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,58,1,J2,0,2,1,check,J2/C0/apres_check,7,bet,ok,1,check bet fold,,3,75,27,0,1728,0.0005226,7311,openai/gpt-5.6-luna,2026-08-22T11:47:20.836+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire lorsqu’on engage. Engager rapporte donc +1 garanti, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,59,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,1,bet fold,,3,74,25,0,1738,0.0005239,6172,openai/gpt-5.6-luna,2026-08-22T11:47:27.013+00:00,"L’adversaire se retire systématiquement face à un engagement de l’Ouvrant. Engager garantit donc un gain de +1, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,60,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,76,29,0,1729,0.00052405,5233,openai/gpt-5.6-luna,2026-08-22T11:47:32.279+00:00,"L’adversaire se retire systématiquement après un engagement lorsqu’il est Ouvrant. Engager rapporte donc +1 garanti, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,61,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,76,31,0,1739,0.00052655,5750,openai/gpt-5.6-luna,2026-08-22T11:47:38.072+00:00,"L’adversaire se retire systématiquement face à un engagement. Engager garantit donc un gain net de +1, tandis que retenir mène à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,62,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,81,30,0,1729,0.00053005,5344,openai/gpt-5.6-luna,2026-08-22T11:47:43.441+00:00,"L’adversaire retient systématiquement comme Ouvrant, puis se retire lorsqu’on engage. Engager rapporte donc +1 garanti, tandis que retenir mènerait à un dévoilement incertain.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,63,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,1,bet fold,,3,62,27,0,1739,0.00050975,5063,openai/gpt-5.6-luna,2026-08-22T11:47:48.513+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. J’engage.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,64,1,J2,1,2,0,check,J2/C1/apres_check,8,bet,ok,1,check bet fold,,3,69,27,0,1729,0.00051565,7781,openai/gpt-5.6-luna,2026-08-22T11:47:56.333+00:00,"L’adversaire retient systématiquement en tant qu’Ouvrant, puis se retire lorsque le Répondant engage. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,65,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,60,25,0,1739,0.00050735,7016,openai/gpt-5.6-luna,2026-08-22T11:48:03.360+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. J’engage.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,66,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,1,check bet fold,,3,64,27,0,1729,0.00050965,5016,openai/gpt-5.6-luna,2026-08-22T11:48:08.415+00:00,"L’adversaire retient systématiquement comme Ouvrant et se retire face à un engagement. Engager rapporte donc +1 garanti.

ACTION: engager
"
AE-over-folder-r1,AE,Over-folder,1,2,67,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,1,bet fold,,3,53,18,0,1739,0.00049895,4968,openai/gpt-5.6-luna,2026-08-22T11:48:13.418+00:00,"L’adversaire se retire systématiquement face à un engagement, ce qui garantit un gain de +1. J’engage.

ACTION: engager
"
